Search_method Problem Max_evals Run Score
basic_mutation knapPI_16_200_1000_4 10000 3 -36803N
basic_mutation knapPI_16_200_1000_4 10000 4 -37320N
basic_mutation knapPI_16_200_1000_4 10000 5 -37924N
basic_mutation knapPI_16_200_1000_4 10000 6 -35595N
basic_mutation knapPI_16_200_1000_4 10000 7 -36868N
basic_mutation knapPI_16_200_1000_4 10000 8 -37075N
basic_mutation knapPI_16_200_1000_4 10000 9 -37489N
basic_mutation knapPI_16_200_1000_4 10000 10 -36924N
basic_mutation knapPI_16_200_1000_4 10000 11 -35471N
basic_mutation knapPI_16_200_1000_4 10000 12 -36724N
basic_mutation knapPI_16_200_1000_4 10000 13 -35892N
basic_mutation knapPI_16_200_1000_4 10000 14 -36185N
basic_mutation knapPI_16_200_1000_4 10000 15 -37441N
basic_mutation knapPI_16_200_1000_4 10000 16 -38401N
basic_mutation knapPI_16_200_1000_4 10000 17 -37942N
basic_mutation knapPI_16_200_1000_4 10000 18 -37522N
basic_mutation knapPI_16_200_1000_4 10000 19 -37110N
basic_mutation knapPI_16_200_1000_4 10000 20 -36980N
basic_mutation knapPI_16_200_1000_4 10000 21 -36230N
basic_mutation knapPI_16_200_1000_4 10000 22 -38162N
basic_mutation knapPI_16_200_1000_4 10000 23 -37084N
basic_mutation knapPI_16_200_1000_4 10000 24 -38592N
basic_mutation knapPI_16_1000_1000_4 10000 0 -216111N
basic_mutation knapPI_16_1000_1000_4 10000 1 -216626N
basic_mutation knapPI_16_1000_1000_4 10000 2 -217251N
basic_mutation knapPI_16_1000_1000_4 10000 3 -209003N
basic_mutation knapPI_16_1000_1000_4 10000 4 -213470N
basic_mutation knapPI_16_1000_1000_4 10000 5 -215201N
basic_mutation knapPI_16_1000_1000_4 10000 6 -215565N
basic_mutation knapPI_16_1000_1000_4 10000 7 -210404N
basic_mutation knapPI_16_1000_1000_4 10000 8 -212288N
basic_mutation knapPI_16_1000_1000_4 10000 9 -217391N
basic_mutation knapPI_16_1000_1000_4 10000 10 -217062N
basic_mutation knapPI_16_1000_1000_4 10000 11 -216317N
basic_mutation knapPI_16_1000_1000_4 10000 12 -219172N
basic_mutation knapPI_16_1000_1000_4 10000 13 -213865N
basic_mutation knapPI_16_1000_1000_4 10000 14 -218190N
basic_mutation knapPI_16_1000_1000_4 10000 15 -215542N
basic_mutation knapPI_16_1000_1000_4 10000 16 -218106N
basic_mutation knapPI_16_1000_1000_4 10000 17 -221077N
basic_mutation knapPI_16_1000_1000_4 10000 18 -215928N
basic_mutation knapPI_16_1000_1000_4 10000 19 -217184N
basic_mutation knapPI_16_1000_1000_4 10000 20 -218849N
basic_mutation knapPI_16_1000_1000_4 10000 21 -212226N
basic_mutation knapPI_16_1000_1000_4 10000 22 -216093N
basic_mutation knapPI_16_1000_1000_4 10000 23 -218535N
basic_mutation knapPI_16_1000_1000_4 10000 24 -213502N
